rating,review,date,userName
5,app helped contain corona virus kingdom saudi arabia,2020-06-27 15:48:37,القادم اجمل
1,iphone plus please fix problem,2021-02-10 08:09:33,Khan G xyz
1,application not working properly due high loads,2021-02-03 16:21:52,allukaaaa
1,new update really bad app open anymore,2021-01-03 11:20:11,dr_mad_us
5,thank app,2020-05-25 19:21:57,sadeemkath
1,not working probably,2020-05-25 18:30:43,riy1@d
1,every day uninstall reinstall,2021-06-08 07:31:56,nfy1388
1,not working since morning,2020-05-25 18:42:53,Navafnnc
4,helpful useful hope enable service smart watch would supportive,2021-02-28 11:36:02,brown00man
1,program not working,2020-05-03 21:47:54,Shony ahmed
5,useful app,2021-02-19 06:11:19,Ahmad1111111
1,lot issues,2021-06-17 18:34:32,Amooory2011
1,bad app used location time breaches privacy people spy toll government,2021-06-14 10:54:30,Teeda 7
2,many bugs updated totally agreed bad rvws,2021-02-14 23:57:56,samfaiz123087
1,bad battery consumption background location update high battery usage not using app,2021-02-14 11:05:53,Zxcvbnmmiyd
1,app started behaving abnormal not sure whats issue,2021-02-04 23:29:43,Afsar Hashmi
5,smooth app great effort,2020-05-06 07:17:11,MohdElian
1,no offline absolutely obliterates battery health,2021-09-19 16:29:38,DarkKiller2025
1,not connecting not sending verification codes sms app infrastructure not ready loaded usage,2021-02-04 19:39:10,mgsmsm
1,unable login due high loads,2021-02-03 15:44:14,1-Amer
5,best app world,2021-09-10 18:10:49,Ibromari
1,application violates privacy restricts field,2021-06-29 21:50:19,Weaziz
1,bad app completely violates privacy monitoring site,2021-05-30 16:14:53,sddgxgxg
5,proud achievement,2021-03-18 23:06:08,huny2020
5,perfect,2021-04-08 12:14:29,Optimistic٢٠١٢
1,two positive covid test results still green moh many apps useless,2020-07-08 21:02:02,SOAhmadeen
1,always signs,2021-09-03 06:39:53,Malamri33
5,good app easy,2021-02-16 19:03:57,alwad3nai
3,app useful drains battery quickly,2021-06-06 16:14:08,bamz2018
1,system,2021-02-04 12:13:48,mobarakhosse
1,no connection,2021-02-02 18:46:35,zkikozzzzz
5,nice app,2021-02-02 05:52:28,fahad829
5,smart initiative aap kingdom saudi arabia government,2020-05-13 19:48:07,Mayur poojari
1,disgusting bad experience,2021-02-11 17:02:58,send sf
2,sometimes good sometimes not,2021-02-07 07:33:05,tomalsan
1,bad application lot issues,2021-06-17 18:36:52,Mohd198333
1,bad application lot issues,2021-06-17 18:33:14,UmAmmar1988
1,friends apply vaccine appointment get vaccine centre please fix issue,2021-05-06 10:05:48,bhim gauchan
1,app worthless,2021-02-09 12:03:03,Savage Madara
1,problem signing,2020-05-25 14:16:19,mimo_568
1,app asking payment method,2020-05-21 23:21:32,kolachi2020
5,thanks saudi arabia great efforts,2021-02-17 18:42:04,فهد رفاعي
1,application work,2020-04-13 13:22:52,T s sssd
1,keeps crashing iphone x,2021-06-18 09:42:08,alashqar1998
1,keeps lagging crashes please fix,2020-10-20 11:21:39,Lalalalaxre
1,work,2020-05-04 01:49:29,sułtan
1,first try app work days using sign not working anymore,2021-02-04 10:38:13,toy eater
1,application not running may one clock,2020-05-25 11:52:23,Abu Abduleelah
5,honestly great app thanks moh moi,2020-05-24 22:55:47,dr. baraka
5,best application,2021-02-21 00:08:59,يحيى سحاري
1,bad app bug saying always service not availble,2021-04-02 17:25:43,flcking
5,thanks saudi arabia gov best overall,2021-02-17 18:49:49,نووووووواف
5,good appreciation,2020-05-16 15:40:31,ماجد ٩٠٥٥
1,new update forced switch adbock open app,2021-02-16 15:56:37,moha_990
5,thanks al workers amazing app thank heroes great app hearts,2021-02-18 10:29:52,Hilai92
1,never received otp though im using number registered absher platform,2020-04-08 15:50:21,Reina1982
1,app shuts every login app crashing every time sign,2021-06-06 01:12:20,anas.kha
1,tracking location forces open location,2021-02-20 16:31:37,bhgyhhg
1,anything,2021-02-04 12:48:09,Offlm igzh
1,bad app not working try register keep says registration available stages wonder first review could knew features mentioned bad app,2020-04-25 09:06:43,Kenank
1,not allowed sign,2020-04-19 05:20:23,hisham11223355
1,cannot log application need upgrade tried many time always coming connection lost,2021-02-03 21:29:38,jimin hyung
1,not make registration useless,2020-05-04 21:22:29,reagansese
5,wonderful,2020-05-06 01:02:44,abo hamosh
1,worst late otp not loading,2021-02-04 12:52:58,sul223
1,always facing errors app message appears error please try later slowly believe app apple app store let gain bad reputation,2021-02-04 08:31:59,Abo Abdooo
1,app designed spy citizens limit personal freedoms great app like living cage,2021-05-29 06:08:56,Otaibi-fahd
5,thanks kingdom saudi arabia,2021-02-17 19:25:32,Saad_AlAli
5,great app specially digital documents,2021-04-15 23:21:59,Salman yare
1,not want app,2021-09-09 01:21:43,RoaaSimple
1,much bugs sever always crashed,2021-02-04 07:04:03,Kevin65137815413
1,app used confiscate individuals freedom rights no regards international national laws pretty bow top shame,2021-05-30 18:15:44,tawaknaa
1,fix app,2020-05-04 10:59:09,MASHAMR
1,always crashing would not work required,2021-08-15 10:04:14,Tofatoom
1,application encourages racism discrimination members society hatred prevents individuals entering public services,2021-06-15 14:01:25,Um modi
1,non human app leads discrimination no freedom tracking app shame,2021-06-03 19:32:22,nor197595
1,app used confiscate individuals freedom rights no regards international national laws pretty bow top shame,2021-05-30 21:27:14,لدداا
1,not open,2021-02-04 06:04:21,shb466
5,best app ever,2021-09-09 15:33:12,7o0odh
5,loved,2021-02-17 18:43:00,Amjad_Mutairi
1,app used confiscate individuals freedom rights no regards international national laws pretty bow top shame,2021-06-06 02:09:28,mna0000
1,app used confiscate individuals freedom rights no regards international national laws pretty bow top shame,2021-05-30 18:16:23,دتااننن
1,app used confiscate individuals freedom rights no regards international national laws pretty bow top shame,2021-05-30 18:09:30,remeta
1,work,2020-05-15 15:47:52,bt smart
1,fix plz,2021-02-04 17:53:53,alibrahimm
5,many thanksss ksa,2021-02-19 00:46:12,عاشو ال سعود عزنا وفخرنا
1,going enforce app even work,2021-02-01 13:21:23,Ghãdęėr 
1,spyware trying reach bluetooth devices force logoff,2021-09-07 16:23:54,AZOOZ HD
2,no come display freen,2021-06-13 15:37:45,mariya akter rabia
1,iphone x automatic colse app plz fix problem,2021-05-25 03:42:26,Zamee80
1,one worst app came update,2021-05-14 14:16:34,fouad.991
1,poor satisfy intended purposes,2021-02-06 13:11:44,gmfjfjdjdjdjjcncnc
1,bad application need modifications,2021-09-10 16:35:49,Areeshi2021
1,bad app not working keep sending error mesage try later tride weeksand nothing happens,2021-02-09 06:33:59,laser nonght
1,always hanging bored,2021-09-10 19:28:16,Romeroelgarf
5,best app ever,2021-03-24 14:56:23,منصور بن عبدالله
1,not working irritating alot,2021-02-04 23:16:13,_123Maraam
1,,2020-05-25 14:49:52,Hamza Hundt
5,amazing app,2021-02-17 10:51:24,Mansour276
1,could not login,2020-04-07 17:35:45,ابو الغلام
1,disgusting,2021-05-25 15:21:28,",_, L"
5,amazing,2020-04-09 03:36:56,ibrahimbnaz
1,invasion privacy,2021-05-29 15:28:20,meme abdul
1,app not working,2021-05-23 21:32:22,Mr-Nasser
3,thank saudi arabia great app,2021-02-17 16:21:09,nsa56
1,trying register friend app always saying stopped,2021-02-08 15:52:42,waiting for nothing
1,app not working,2020-04-26 22:26:25,Bandard3d9
1,not working village,2020-05-23 19:58:16,F_9950
1,worst app ever no word describe horrible,2021-09-12 09:58:32,lulu234618
1,application violates privacy individual supports racial discrimination,2021-06-15 07:29:43,sarax619
5,good app,2021-02-08 19:56:30,alshaikhabuomar
1,not work neither registration login,2020-04-08 15:59:29,ahmedibnaser
1,app not working,2020-05-25 13:50:39,fahadrehman14
1,forced us use like slaves not silent forced us use slaves not silent,2021-06-30 01:12:52,reemkhs
5,saudi,2021-08-26 07:03:39,Abdulmalik1117
1,not coming otp since yesterday,2021-02-04 18:40:45,not cming OTP
1,bad app used spy pressure unvaccinated get vaccinated nonsense,2021-06-19 21:31:42,lady7no0o
1,not useful spyware program,2021-05-31 02:49:02,ولدتني امي حر
1,bad app,2021-02-04 08:43:20,ahmedokady
1,want print health passport nt work,2021-08-03 20:31:38,Zia uddin Osman haji
1,updating app outside market,2021-02-16 19:43:02,Zain6233
1,cannot login,2021-02-04 17:36:29,meek24/7
4,sfda permits not linked,2020-05-06 17:36:39,Nopolos
5,safest app world,2021-02-16 09:36:26,Abu3essa
1,bad not like,2021-05-31 00:43:11,Arwa778
1,waiting otp forever,2020-04-09 08:29:07,Zuhair Sagga
5,perfect,2021-04-23 07:30:37,Qusai Jambi
5,best application,2021-09-09 15:25:33,احلام العلوني
1,app bad human rights,2021-09-17 12:20:26,callfahad
5,good job sdaia,2021-02-17 09:36:35,Turkitruji
5,thank saudi arabia app,2021-02-18 00:48:56,Wasll
1,signup app,2020-05-04 00:37:30,Iftekharافتفار
1,consumes battery,2021-07-01 21:09:24,مرزوقة وجميلة
1,login failure message,2020-04-07 19:00:30,Royal-ma
1,bad app,2021-05-30 21:05:33,haajjora
5,,2020-04-09 05:15:29,شقران🐎🐎🐎🐎
1,bad not good not working,2020-05-25 10:33:21,Heath ledgeor
1,sooo bad make spy peapole k,2021-06-15 05:12:42,nanouchaa
1,bad app,2021-06-06 23:43:22,Abdulmajeed998
1,unuseful,2020-05-06 19:48:31,Ksjshsowpwjzh
5,,2021-02-16 18:21:52,.ًًًِ
1,app not working,2021-02-03 19:21:48,tifffany rose
1,aka privacy invasion app,2021-05-30 20:45:40,Nmmm3232
1,not working cannt signup,2020-04-14 21:30:33,abdlh62
1,application violation privacy,2021-05-30 22:55:18,fawziah2030
1,note work,2021-02-04 07:54:38,shanavas ahammed kunju
1,damm,2021-09-11 15:40:56,privacyimportant
1,violating privacy,2021-06-09 05:44:49,nonickknamme
1,bad,2021-01-26 04:02:34,k12345008
2,no option covid vaccination,2021-03-31 06:18:12,Ashnalhoob
5,goood app,2021-09-09 22:08:12,gon mark0
1,violating human rights,2021-06-21 19:36:06,سعود الشيخ
1,app abuse people,2021-05-31 05:20:57,True arabian
1,,2021-02-04 18:57:33,A12.4A
1,bad,2021-06-17 06:59:43,Mohammed moaz
5,good idea,2020-05-10 17:20:48,citizen ksa
5,great,2020-04-09 17:43:15,AlaaMoh
5,goooooood,2021-02-18 15:14:47,mohd13921
5,ksa,2021-02-17 21:52:51,سالم محمد
1,spying app,2021-07-01 19:14:40,nfmdh
1,app racist,2021-06-22 09:40:24,o0oemyo0o
1,trash,2021-02-26 23:14:04,ndjshnmlde
1,,2021-08-29 17:48:56,IsraeliCrimes
5,good,2021-02-21 17:10:48,Abo ayaad
1,app not working,2021-02-05 11:25:26,سججات
5,god,2020-06-06 05:48:21,Alshehri898
5,cuz k,2021-07-31 10:00:50,hnah775
1,,2021-06-19 05:56:41,Pdelicate
1,app not working,2021-02-04 13:40:10,Dana otaibi
1,good ablation,2021-03-27 15:59:56,ttuvecd
5,,2021-02-17 13:22:44,tawklna 😍
5,,2020-04-25 22:00:47,MohaInRiyadh
1,bad spy,2021-05-30 18:44:11,saudi ks amkm
1,,2021-06-15 07:30:44,ejogmd
5,,2021-02-17 12:56:08,r.511
5,good step,2021-02-17 15:05:31,anasmolla
5,important application arabic application kingdom saudi arabia saudi arabia focus application large category arabs use comments english,2020-04-19 00:17:23,mohamedme2
1,,2021-05-31 08:53:00,seankook
1,not work,2020-04-15 13:56:56,صوط
1,app requires user constant access site order work thus consuming half battery power,2021-08-31 22:29:42,Dr.Rayan
1,not accept location using run watch,2021-08-31 13:12:51,obobob111
1,hope not make mandatory pulls battery charge naturally,2021-08-25 18:33:29,Mazenoovic
1,not satisfied three days try,2021-02-02 11:42:29,Jeje dahmy
