userName,rating,date,review
Noorkamal Abulhashim,1,2021-03-04 21:46:14,Tawakalna
Ansari Tamimul,1,2021-03-04 21:39:48,Worst app loading eney time
muzaffar shaikh,1,2021-03-04 20:55:57,Please need to Develop this app again Make this app fastest open Sometimes is not opening
Hussam Ajamieh,1,2021-03-04 19:43:01,Do not open directly and hang up
gulzar ahmed,1,2021-03-04 19:29:04,Very slow
মনের ভাষা,5,2021-03-04 19:27:58,Gd
MAFUZ ALOM,5,2021-03-04 18:57:27,Good
itz Shoppee,1,2021-03-04 18:38:12,Please help me The nationality it does not showing any country names option does not working that is why i cannot able to create a account with my passport
Tassawar Hussain,5,2021-03-04 18:22:31,Good
Glaxy Glaxy,5,2021-03-04 18:10:32,Good
Azaaj Khan,5,2021-03-04 18:07:32,Nice
Mjk Yi,5,2021-03-04 18:05:16,Legendary
Naser khan Husainkhail,5,2021-03-04 18:02:23,good thank you
Ge Rald,1,2021-03-04 18:02:08,Fix bug cant open now
Ali Hossain,5,2021-03-04 17:50:17,Nics
শিরোনামে তুমি আমার,5,2021-03-04 17:34:59,Good
Mahboob Khan,3,2021-03-04 17:26:36,Saudi
Mohammad Amir,1,2021-03-04 17:21:37,Every time I open the application it ask no internet connection and showing grey every time because of that I cannot be able to go in malls or in shops
Rainbow RYXL,1,2021-03-04 16:32:11,Really bad
Larry Rosete,1,2021-03-04 16:24:20,Location settings is always prompt i cant proceed to log in window
arnel mayuela,1,2021-03-04 16:14:32,bad
Mc Jan Cabriga,3,2021-03-04 16:03:07,Sometimes it is not updating and just keeps loading even you have a good internet connection You need to sign out or reinstall the app to be able to use again
Alma Adam,1,2021-03-04 15:32:30,Always does not work properly
fayyan faaya,1,2021-03-04 15:13:11,Bad app version this Inly searching
Jan Shan,5,2021-03-04 14:27:02,Good
Rashed Bin Turki,5,2021-03-04 14:03:56,It is one of the best app for your health
Hyder Ullal Official,5,2021-03-04 13:54:53,Good for healthy society
Alm Fowsan,5,2021-03-04 13:36:21,Useful
Amal Paul,5,2021-03-04 13:24:09,Informative and easy to use
Abdul Rahim,3,2021-03-04 13:18:45,Nice app
Ahmad Rizq,1,2021-03-04 13:16:23,If you are satisfied with the program the Jebo Indians the program is suspended and as if it is asphalt we have disabled this one
Sanjay Technical,5,2021-03-04 12:45:17,Good
santa amin,5,2021-03-04 12:19:27,Nice
My.Name Abid Ali,5,2021-03-04 12:16:40,good
Lorenzo Lacson,5,2021-03-04 11:59:42,Good
Ali Alikkal,5,2021-03-04 11:58:51,nice
MKC MEDIA 21,5,2021-03-04 11:49:24,good app ksa
shahzaib Mushtaq,5,2021-03-04 11:14:21,Nice
Ammar,1,2021-03-04 11:11:50,Health status does not update automatically
Zahangir Kabir MUNNA,4,2021-03-04 11:01:32,Slow
roshan bughio123,5,2021-03-04 11:00:43,Good
Najabat Khan,5,2021-03-04 10:46:19,Ok
shameer parakkal,5,2021-03-04 10:42:27,Exalant
Sahabuddin S,5,2021-03-04 10:03:13,Good
Badette,1,2021-03-04 09:28:10,why I can not download this app is its almost trying to install it i do not think so it is my internet connection was a problem cuz i have its always says pending hoping the server can fix this
Abats oraller,5,2021-03-04 09:07:51,Very nice
Md jafor Hossain,5,2021-03-04 09:04:06,driving
janda manis,5,2021-03-04 07:49:34,Good
Sha G,1,2021-03-04 07:30:14,very slowly work sir
『Spr』父 SAMiM,5,2021-03-04 06:55:54,excellent
kamran abbasi,5,2021-03-04 06:52:54,Excellent
Ibrahim Hassan,5,2021-03-04 03:54:31,Good
SURAIYA Summi,4,2021-03-04 00:56:23,Good
Jheck q. Doctolero,4,2021-03-03 23:53:58,Why I can not sign in now before I its work what happened this apps
Maqsood Ahmad,5,2021-03-03 23:17:47,Okay thanks so much
D Mohammad,5,2021-03-03 22:52:38,Very good
Muzaffar Khan,3,2021-03-03 22:28:54,I am having a problem with this that sometimes I try to open Tawakalna but it will not open and then i have to re install Tawakalna so then it work
Noor Alam,5,2021-03-03 22:05:20,Very good
Shakill Hossain,5,2021-03-03 21:57:42,Nice
MD SABUJ,5,2021-03-03 21:38:41,nice app
Mohammed Malibari,1,2021-03-03 21:37:23,I can not even log in anymore and when i uninstall i can not download again no i am stuck and can not do anything please fix this stupid app
Altaf Ahamad,1,2021-03-03 21:36:04,To irritate app because Tak a long line for open please fix it as soon as possible
Suman Bhagat,1,2021-03-03 21:03:04,Encountered new issue Visit visa holder are not able to register It is saying Visitor is not present in Saudi Arabia even though visa is valid Please look into it as it is must required app for all work
Salman Ali,5,2021-03-03 20:02:16,OK all
Nabire Justin,4,2021-03-03 19:48:12,Whats
Randy Montenegro,1,2021-03-03 19:34:30,The apps is not working anymore
Md Rubel,5,2021-03-03 19:32:41,nasi
Azhar Khan,5,2021-03-03 19:30:39,Good apps
Farman Ali,5,2021-03-03 19:15:29,Problems with location but location on
pradeep kumar jena,5,2021-03-03 19:13:19,Good
ZEENAT SHAIKH,1,2021-03-03 19:03:22,Why am I not able to open this app Please help
Rahan Khan,5,2021-03-03 18:32:05,Problem with location
Bahar Uddin,5,2021-03-03 18:29:10,Good
Akhtar Gouri,5,2021-03-03 18:25:57,Good app
Julia Saunders,1,2021-03-03 18:13:13,Does not work efficiently and has been problematic from day one is not much help either
Shahid Ameen,1,2021-03-03 18:05:36,I unstiall and reinstall times Still not working good
ShA Taz Ma lIk,5,2021-03-03 17:54:27,Good
Abdul Kalam,5,2021-03-03 17:40:55,Nice app
Ali Abid,1,2021-03-03 17:13:36,Quiz
Rich Man,1,2021-03-03 17:09:37,super bad does not even open when ot have an internet package you cant even make an app free of bugs huge disappiontment
Azenith Oliquiano,2,2021-03-03 16:44:42,I need to uninstall this app and then install again every days so that I can use this app again
علي القحطاني,1,2021-03-03 16:31:21,Ca not use it keep asking for location permission FIX IT
Parvez Ahmad,1,2021-03-03 16:29:58,Bed
Talwar Talwar,5,2021-03-03 16:23:13,rohitash Kumar
Anisul Islam,5,2021-03-03 16:13:59,Nice application
Struggle Lady31,5,2021-03-03 16:11:07,Good
Sjf Efd,5,2021-03-03 15:50:18,Just
Edwin Pedroso,5,2021-03-03 15:19:46,Good
Gajini Gajini,5,2021-03-03 15:10:37,good
Brian Zapanta,5,2021-03-03 15:10:14,Good
Enaam Quraishi,5,2021-03-03 15:09:40,Good action
Dee Jay Sibug,1,2021-03-03 15:02:21,days ago already received the negative test result still application status is not yet updating from blue to green
Jovencio Manansala,4,2021-03-03 12:56:23,Very helpful
Ahmed Bahig,1,2021-03-03 12:54:32,Very very bad Suddenly stopped reinstalled many times and never received Verification Code
ARMAN6857 ARMAN,5,2021-03-03 11:40:11,Good
Mohdidrees Mughal,5,2021-03-03 11:20:46,Supper it is good I love it
Bhinwa Ram,5,2021-03-03 10:50:35,Good app
Binod Singh,5,2021-03-03 10:42:04,Good
robert john,5,2021-03-03 09:47:37,Great
Md sʜᴜᴠᴏ,5,2021-03-03 08:10:27,nice
Ripon ahmed,5,2021-03-03 07:03:54,good
OSMAN Goni,5,2021-03-03 07:00:57,ok
Hopa King,1,2021-03-03 05:11:07,The application must be updated as if my corona test appeared to be negative and did not change my health condition
அருண் குமார் B.A,1,2021-03-03 03:30:29,What tha funny this application not working for all plays any time
Waseem Ahammad,5,2021-03-03 01:11:29,Good
Evi Sokar,1,2021-03-03 01:06:29,My verification code never sent altought it said have been sent I never got sms Calling CS also not helpful Zonk
சென்னை பசங்க,1,2021-03-03 01:04:17,Very problem this app not working All time
Duali Khan,5,2021-03-03 00:09:04,Good app
jobert micaller,1,2021-03-03 00:06:38,It takes too long to update the health condition Test result is already negative but the condition still will not change from blue to green
Shek Arif,5,2021-03-02 23:01:14,Gd app
Ferdaus Ara,5,2021-03-02 22:53:41,Good
Haidar Ali,5,2021-03-02 22:52:43,Very good
Nikhil Gupta,1,2021-03-02 22:16:32,Any negative value
Naw Azz,5,2021-03-02 22:14:32,Fiver starts
Nurul Azim,5,2021-03-02 22:10:41,Amazing
Akram Khan,5,2021-03-02 21:23:40,very nice
Md Khan,5,2021-03-02 21:01:45,Good
Md Rakib,4,2021-03-02 20:59:13,Mashallah
MANILYN CASTILLO,5,2021-03-02 20:58:20,OK
Momin Khan,5,2021-03-02 20:36:17,Best
zain Naseer,5,2021-03-02 19:59:43,Great
Javed Alam,1,2021-03-02 19:38:30,This Update February Update Not Use Good very Bad no Infection anything Fine But Tawakkalna Report Seen infection Hi Give The Colour Orange Told Infection But Medical test Good Tawakkalna test Not Good Very Bad Apps And Very Bad update
Jehan amil,5,2021-03-02 18:47:06,I need tawakkalna For my self Pls let is me
JOBYGETM master trader,5,2021-03-02 18:19:11,too much update version on this application and with etch one we need to singup or singin
Matiullah Ahsas,5,2021-03-02 18:12:39,Good aps
Rola Ayman,5,2021-03-02 18:05:07,Nice
Muhammad Biplob,1,2021-03-02 17:59:51,Difficult to install always asking updates Demanding more MB etc please do something like anat
Rowena Amasora,5,2021-03-02 17:27:14,Very good
Amane Haji,1,2021-03-02 17:23:22,Mashallaaa tabbarakkallaa
nhoj abrap,5,2021-03-02 17:19:55,Helpful
saqib ali,1,2021-03-02 17:19:54,Worst app Every time i need to uninstall and install again
sheikh XJ,1,2021-03-02 17:08:58,Astagfirullahilazeem
Shaik Sharief,5,2021-03-02 16:59:49,Thanks for supporting and caring the people to prevent
Rasqgj Rasertbvbnm,4,2021-03-02 16:55:39,Good
Hasan AlAli,1,2021-03-02 16:54:54,I cant choose nationality
G G,5,2021-03-02 16:47:05,excellent
Kaka Tumabang,1,2021-03-02 15:40:26,First time to used this apps
Md Shamrat,5,2021-03-02 14:33:47,Fine app
Mian Saim Ali,1,2021-03-02 14:25:29,I was download it in Samsung but it can not open any account what should I do
Tamadur Bakhsh,2,2021-03-02 12:46:46,It opens quickly
Edson Delapiedra,4,2021-03-02 12:40:42,OK
Mohammed Abdul Kaleem,5,2021-03-02 12:11:43,Only some time morning in office hrs
Bharat Sah teli,1,2021-03-02 12:07:11,Very Good
Muhammad Saleem,3,2021-03-02 12:05:46,Best app
syed sabeel hussain,1,2021-03-02 11:30:56,Worst app need to wait for a long time for an update and after trying for an update the app stopped working
noman nomi,5,2021-03-02 10:39:25,Good
Ch Shb,5,2021-03-02 10:18:25,This is been good experience nd very fruitful now
HM Tube,5,2021-03-02 10:10:23,Very very nice
Patrick D'souza,5,2021-03-02 09:44:23,Good app
محمد النصري,5,2021-03-02 09:25:53,Good
engineer belal khan,5,2021-03-02 09:17:34,Re
mujeeb abdul,2,2021-03-02 08:53:12,Before the update it was working fine for me but after updating it logs out every hours please fix it
Matran Majhi,5,2021-03-02 08:41:51,Good and easy to open
shajimon 057,5,2021-03-02 08:27:10,Nice application
Sumon Ahmed,5,2021-03-02 07:59:15,GOOD
Nadia Hasan,5,2021-03-02 07:46:20,Very good
Leodegario Iroy,1,2021-03-02 01:13:08,I had a problem cant detect on my location I on my location but i cant login anymore why is there a problem to you server or what
BB Emss,5,2021-03-02 00:49:04,Aww
Sara Fon,5,2021-03-02 00:47:42,Wow
Shaikh Nayab,5,2021-03-01 23:54:44,Nice to roam anywhere u want
Hm masum billah,5,2021-03-01 22:54:36,Nice
MD. Sumon,5,2021-03-01 22:48:14,Let is
Sumon Md,5,2021-03-01 21:43:39,Very good
ShAmIm Ali,5,2021-03-01 21:43:18,Great
Ansir Mughal,5,2021-03-01 21:35:10,I try to open but cannot open Please need usal support to open this application
Taj Muhammad,1,2021-03-01 21:33:40,Tajmuhammad
Manal M.Halawa,5,2021-03-01 21:28:12,Good
Ohidul Islam,4,2021-03-01 21:25:23,Best app
Ahmed Yousef,1,2021-03-01 21:23:04,Worst servers to ever exist they are running on servers
Anwar Alli,1,2021-03-01 20:51:28,What thes probalam
Md basir Md basir,5,2021-03-01 20:50:34,Good
Lek Adhakari,5,2021-03-01 20:46:26,Lekh Bahadur Adhikari
Zulfekar Ali,5,2021-03-01 20:32:02,Clear
Md Jilani,4,2021-03-01 20:06:35,Giugtyyiog u
Ahmad Allauddin,4,2021-03-01 19:44:45,It is working very nicely Benificial and authentic
Robiul Hossen,5,2021-03-01 19:40:01,I want to turn on Tawakkalna ID because without it I am not allowed to enter anywhere
Lejla Rastoder,1,2021-03-01 19:37:27,Bad
Iegdhs Jdhdhe,5,2021-03-01 19:32:56,tiring
Abdul Rehman,5,2021-03-01 18:51:11,Good app
Abdi Haranna Media,5,2021-03-01 18:46:06,excellent
Noor Alam,3,2021-03-01 18:35:25,Masha Allah very amazing and very nice App
Moto Coxs,1,2021-03-01 17:46:09,Tnx
SUBASH KUMAR RAY,5,2021-03-01 17:35:36,This apps is very Impportant Useful
Md Arif,5,2021-03-01 17:15:52,Very nice
Ali Haider,1,2021-03-01 17:07:15,Extremely poor
Ghe Lhee Mhae,5,2021-03-01 16:11:56,Hope i like it
Nasir baghoor,5,2021-03-01 15:59:13,good
OD 1234,1,2021-03-01 15:44:37,Feb Super slow needs updates almost every time I use it Mar edit Now I can not get in at all It is stuck on the locations required page and even though I have my location on and I have given the app permission to use my location it does not allow me to enter the app
Ahlam Soliman,5,2021-03-01 14:39:28,Amazing
Ansha Sayed,5,2021-03-01 14:23:03,Is good
Dilshad Malik,5,2021-03-01 14:22:29,Nice
samiha akter,5,2021-03-01 13:32:17,Like it
Parsad Bhai,1,2021-03-01 13:29:23,I was download It but it does not open in my Samsung what should I do
Bushara Ali,5,2021-03-01 12:27:14,This nice app for safety
Abdul Malik,5,2021-03-01 12:05:23,Excellent
Kls Mgr,1,2021-03-01 11:53:47,If I use data it is can not open
Me H R,3,2021-03-01 11:53:14,After answer all not open tawakkalna
Eleo Ponciano,1,2021-03-01 11:33:58,sometimes it doesnt work
Saidul Sa,5,2021-03-01 11:01:03,ok
Dref Bolinget,5,2021-03-01 10:53:26,Good
Akhtar Husain Khan,5,2021-03-01 10:46:26,Good
Mannu Ahumed,2,2021-03-01 10:29:11,I download the app and open the location and gave it all permission but it show me open your location all the time how can I open it
Badshah Khan,5,2021-03-01 10:24:30,Good
play xtronics,1,2021-03-01 10:05:44,Too bad it always cuts off
Md SARUAR,5,2021-03-01 09:54:24,App
Kamal Nasood,4,2021-03-01 09:28:23,Actiy very easy
Dennis Ibarra,5,2021-03-01 09:23:52,Good
Suliman Algwaiz,1,2021-03-01 09:11:43,The app performance is unreliable
joshua musenze,5,2021-03-01 09:01:45,Good to use
sumair khan,1,2021-03-01 08:59:14,Worst app ever i face in life every time i need unistall and and install again its totally trash
Adnan blouch,5,2021-03-01 08:48:42,Nice
Laxman Vennila,5,2021-03-01 08:31:43,Good
HAMEEDMYDEEN HAMEEDMYDEEN,5,2021-03-01 08:31:13,Good
Abdul Rahman Brohi,3,2021-03-01 07:28:12,Nice
den isalam,2,2021-03-01 07:18:45,A A O J
Star Tech,5,2021-03-01 06:11:11,Good
Tulsi Rai,1,2021-03-01 06:07:12,Useless useless useless even not wanna give single star very very horrible app
Irshad Ahmad,5,2021-03-01 05:38:49,Good
Boknoy Asmilon,3,2021-03-01 05:12:02,Good
aslam adeeba073,5,2021-03-01 01:14:14,Very nice
Hussnainjutt1212 Hussnain,1,2021-03-01 00:49:18,Is not warking
Allan Astor,4,2021-03-01 00:39:06,Good
RaShI KaNmAnI,1,2021-02-28 23:51:24,Not working
Fm Lite Gamer,5,2021-02-28 23:13:39,Good apps
Anowar Mazumder,5,2021-02-28 23:00:04,Good
Karim Saad,1,2021-02-28 22:51:30,The worst experience with the application program is still giving a purple color after returning from travel and doing a smear and customer service does not respond even after more than a day of returning to Saudi Arabia Please modify the program because it is forbidden to enter anywhere without this application unfortunately
Halim Khan,5,2021-02-28 22:46:40,Good
meshack maramba,5,2021-02-28 22:22:17,Nice application
abdulla Kalathingal,4,2021-02-28 22:19:42,Good
Eng. M-Basem Hamawiah,3,2021-02-28 21:38:41,There is a slow start
Muhammad Imranhaidar,5,2021-02-28 21:34:21,Very good
Khaja Mohammed,3,2021-02-28 21:25:24,It is always asking permission to open location even it was already open Which makes things difficult
Karan Rai,5,2021-02-28 21:21:07,Good
hse shafqat,2,2021-02-28 20:53:54,Making too much problem Not going to open overload website
Hamza Ansari3222,5,2021-02-28 20:28:55,Best
Rajab Ali,5,2021-02-28 20:25:49,Nice app
Ahmed Johnny-Feigedhar Jr Alpha,1,2021-02-28 20:24:07,Unable to be downloaded showing pending only for a loooooong time
Husna Ara,1,2021-02-28 20:07:02,Not changing the status as needed
Surah Shaikh,5,2021-02-28 19:53:32,Fantastic brilliant experience with you guys and thanks
Rose Gerbolingo,1,2021-02-28 19:42:56,It is does not work alwys try again
Abdulla Abdulla,3,2021-02-28 19:20:23,This no good sir wat hapen shetting tollasknig bat all set good wyh not work this app pls
Munawwar Muhammed,5,2021-02-28 19:17:07,Best App
Azir Uddin,5,2021-02-28 18:37:27,Nice
bernadette Miradores,1,2021-02-28 18:33:23,Stop working
Pong Boy,1,2021-02-28 18:25:59,Always saying errors or try again fix it for the better star
Arjun kumar Bishwas,5,2021-02-28 18:11:23,Good
Hi Ko,1,2021-02-28 17:44:58,M d Saroar Mal
Md Zamal,5,2021-02-28 17:39:44,Ok
F F,1,2021-02-28 17:36:54,Many comments today I did not open with me and I was embarrassed a lot and did not enter the supermarket
Yahiya kk,1,2021-02-28 17:26:32,Very bad performance I can not open now in my phone Suddenly day it is not open why
JOY drio Laurio,5,2021-02-28 16:53:57,I no have experience but I try
kanhaiya mali,4,2021-02-28 16:39:15,Very nice
Tnr Tune Offical,5,2021-02-28 16:33:14,Good
Imran Akakks,5,2021-02-28 16:30:54,Bin ladin kew
Fariha obaid Obaid,1,2021-02-28 16:28:08,Poor
Tec Tec,5,2021-02-28 15:56:29,Good
Toys Review,3,2021-02-28 15:45:16,There is problem of installing in some old mobile phones my mobile is Samsung prime I installed somehow but can not update to latest version no body still fix this problem
Abdul Qadire,5,2021-02-28 15:34:36,Very nice
TAWHIDUL ISLAM,1,2021-02-28 15:12:26,I need open this app
Ayappantk Ayappantk,5,2021-02-28 15:11:16,Good
gan gor,5,2021-02-28 15:00:48,Fdg
Celyn Semifrania,3,2021-02-28 14:35:00,I will use this soon Because its needed
Fuad Buran Basmer,5,2021-02-28 14:23:57,Quick and easy to use
Khaleeq Khan,5,2021-02-28 13:41:32,Good application
Ruhul Amin ABC,4,2021-02-28 13:14:15,Milk
Rizwan Ansari,5,2021-02-28 12:48:33,Good
KHORSHEDctg,5,2021-02-28 12:36:57,good
Sami Sami,1,2021-02-28 11:31:05,Data is erased and registration must be made daily Weak experience
Ahmed Al-Qroen,1,2021-02-28 11:02:58,This is Aplecation very bad
babu Fakir,5,2021-02-28 10:15:52,Nice
